Experiment,Mean Idle Times,Sum Idle Times,Downtime,Mean CT,Parts Done,Cycle Time
586,"[0.0, 0.7427429121295808, 332.2366217824352, 52.19681255102546, 194.2356891131664, 425.3727922687385, 113.72307790483586, 287.2974267531036]","[0.0, 28635.624387360585, 449098.3119247736, 453950.53367898415, 1425697.0629795329, 1980975.8445156307, 543005.1514547084, 1562397.678570816]","[8, 13, 13, 12, 9, 14, 17, 13]","[133.35391264083964, 134.03661185231152, 268.60103626943004, 267.99007444168734, 134.23096841015018, 134.33532003109613, 134.4189182181196, 134.43286136611172]",19281.0,134.43286136611172
587,"[0.0, 1.5093701791675913, 208.4266566415676, 238.70843069710958, 292.5379452252899, 454.69334235422474, 257.2748493565392, 334.22237200877544]","[0.0, 57467.76020162687, 459203.3904716288, 452415.16587932664, 1415236.98640561, 1980086.6736875984, 558780.1302550172, 1551131.2920643294]","[17, 9, 12, 20, 13, 12, 16, 19]","[135.48690606868433, 136.19167717528373, 270.90301003344484, 274.3728167672277, 136.37798589918972, 136.4569623585154, 136.53603034134008, 136.55041618375304]",18982.0,136.55041618375304
588,"[0.0, 1.3465422138488168, 295.7438141555898, 80.56770540997253, 464.3231022793108, 288.4788440659011, 194.0075338209311, 308.11423941022315]","[0.0, 50713.472857974135, 474264.6783324453, 473639.97121856286, 1410670.5056683333, 1976406.2935072873, 575913.8687823965, 1573497.0046920301]","[15, 17, 9, 16, 18, 10, 19, 17]","[136.99788583509513, 137.71118903410903, 274.60536073736625, 276.9230769230769, 138.01182045684467, 138.13685781283309, 138.23262759319502, 138.2621219395103]",18747.0,138.2621219395103
589,"[0.0, 30.711093474407196, 136.40430941903895, 467.2277966819613, 334.06420913777185, 650.4506950881372, 53.69509936349903, 625.0196336089707]","[0.0, 65490.37832125227, 485244.319024205, 481847.49176976254, 1409088.3957089183, 1987149.4352632163, 625035.8651996691, 1576108.4340185008]","[20, 16, 14, 8, 22, 17, 12, 18]","[138.54294724464162, 139.30990003224767, 280.4284323271665, 277.66470273165504, 139.6852769993533, 139.8661774228362, 140.00216052716863, 140.0475470066998]",18508.0,140.0475470066998
590,"[0.0, 1.5228868758635716, 93.76319819588632, 142.90764024521482, 311.1652273361203, 312.49182918755355, 273.15183962593323, 486.59852924704506]","[0.0, 58175.8015448643, 451040.28600087133, 457360.15905064554, 1412484.2954386752, 1979566.7106653778, 553011.5924047988, 1557395.911595187]","[17, 8, 17, 13, 14, 12, 15, 17]","[135.03516540765824, 135.73523250942606, 272.38335435056746, 271.07299728090356, 135.9274214694006, 135.9916054564533, 136.0415682569674, 136.06299212598427]",19050.0,136.06299212598427
591,"[0.0, 1.1691995146927912, 165.7414321981183, 114.71877558857148, 468.0647885271596, 423.83857200959835, 87.19427342572858, 632.9232848945081]","[0.0, 43760.799435921785, 443349.84637542797, 442847.604294664, 1376642.3498318826, 1912062.142340455, 552394.7333380752, 1553294.6882199096]","[13, 11, 16, 15, 15, 16, 24, 23]","[137.84301212507978, 138.55035279025017, 277.04147071398035, 277.7539648521217, 138.8100465913351, 138.91419690229915, 138.98868572041397, 138.996138996139]",18648.0,138.996138996139
592,"[0.0, 0.8126319971710857, 158.2515829062918, 385.37207400201584, 146.17576861318133, 734.0299775022553, 87.29943398134493, 445.40040894793555]","[0.0, 30748.369508959542, 458597.5975771361, 459972.3696958342, 1398019.6238114869, 1921958.9360391048, 564685.2723092681, 1549663.1738416587]","[10, 17, 9, 16, 10, 20, 16, 21]","[136.37798589918972, 137.07033315705976, 272.69857969489743, 275.9501756627276, 137.21545791424035, 137.28813559322035, 137.34633319203053, 137.36089030206676]",18870.0,137.36089030206676
593,"[0.0, 33.818412136530114, 226.5572153499146, 177.47896832453173, 385.68705903582514, 413.52348355037617, 186.62949011549387, 355.0106945178424]","[0.0, 82457.00167589626, 477878.7339734056, 479623.4990243858, 1427507.79869864, 1976575.8434084286, 592727.8923352286, 1590144.276228113]","[27, 10, 7, 18, 11, 17, 18, 12]","[136.79544015199494, 137.50663129973475, 272.75597179837945, 277.9028626568028, 137.79904306220095, 137.95305764010857, 138.04122064227514, 138.048572645931]",18776.0,138.048572645931
594,"[0.0, 1.2907408842155457, 56.01780617011778, 367.80897402735377, 481.7091519376825, 491.1530355371504, 74.88476291861552, 623.3839075790363]","[0.0, 48072.353491723785, 467891.55956485774, 464529.0864974308, 1393349.9626936286, 1955432.2118811589, 595414.547563606, 1542307.3149956076]","[15, 17, 13, 17, 18, 16, 11, 28]","[138.50593138826548, 139.2575081931983, 277.7539648521217, 280.064829821718, 139.62508080155138, 139.76813157185225, 139.8586305509092, 139.88882292622375]",18529.0,139.88882292622375
595,"[0.0, 1.5149536708552922, 222.03936640484773, 313.3928157741198, 341.596634114826, 304.0279521076276, 193.11170102488288, 451.9798496686369]","[0.0, 57537.940419084, 456411.4254912639, 456869.8419450764, 1415509.643861711, 1990405.3076384899, 575565.9080042106, 1574053.4408141251]","[17, 11, 13, 18, 17, 15, 13, 15]","[135.8348181532334, 136.53603034134008, 272.5552050473186, 274.16966363444044, 136.78100263852244, 136.8532206969377, 136.89658814830463, 136.90381872920298]",18933.0,136.90381872920298
596,"[0.0, 1.7620835141426565, 579.451478563747, 94.20934236155999, 381.46662513429607, 414.936677176081, 122.5078974446209, 256.92440757215934]","[0.0, 67332.73524241919, 471291.3639841563, 484725.79470057646, 1452693.4354909547, 2033724.177073673, 591111.0403157211, 1581688.5944801173]","[20, 13, 15, 14, 14, 13, 10, 11]","[135.03516540765824, 135.71391172312687, 271.6981132075472, 271.49890017806644, 135.8490566037736, 135.90604026845637, 135.94167934127026, 135.95594020456335]",19065.0,135.95594020456335
597,"[0.0, 1.3768569215343782, 295.50134147619906, 308.73055825141495, 336.9318011542865, 460.186622847187, 62.64140432869277, 292.65593003399647]","[0.0, 51863.446520356956, 454241.29933827196, 457778.6011434332, 1421300.3670055766, 2001364.6748454357, 612659.6574510128, 1603802.0982537225]","[15, 13, 22, 15, 19, 16, 15, 9]","[136.93998309382926, 137.67461624263026, 277.36757624398075, 273.851030110935, 137.87967445076865, 137.9750878313638, 138.048572645931, 138.0559254327563]",18775.0,138.0559254327563
598,"[0.0, 1.1502823765478452, 89.07833951486323, 47.457282126240365, 606.9845530566298, 411.36485849014394, 129.07174798565467, 551.1602477551894]","[0.0, 43213.808322149445, 448636.43501260085, 441856.04830063164, 1373182.2622434525, 1972039.0136136222, 589020.7342933408, 1557713.7761201896]","[12, 11, 15, 9, 28, 11, 15, 21]","[137.2735938989514, 138.03386942166364, 278.38041026742565, 274.51811056979454, 138.35068054443556, 138.50593138826548, 138.63186607477135, 138.6763683056016]",18691.0,138.6763683056016
599,"[0.0, 1.3658325965977922, 282.607538784351, 241.78306318979887, 160.38831083452456, 510.7133785514907, 105.53715669311879, 315.23149548069057]","[0.0, 52099.68439722279, 445763.9576883317, 447075.0768210288, 1426462.6517846314, 1992465.0933591384, 579636.081610103, 1586144.9032509609]","[15, 8, 20, 15, 13, 15, 16, 11]","[135.24654317766763, 135.93455003146633, 273.4177215189873, 270.846394984326, 136.18452162034362, 136.30626840555323, 136.37081075393277, 136.37798589918972]",19006.0,136.37798589918972
600,"[0.0, 2.012186579272146, 383.85473922402326, 26.879120355276537, 414.2978214242593, 637.8231563419536, 84.28912121094118, 394.1092398265922]","[0.0, 74509.2568438683, 490708.13757540024, 494431.540425565, 1425995.5303566565, 1981759.4046098732, 628591.5877105591, 1591903.6055811406]","[23, 20, 11, 17, 17, 19, 14, 16]","[139.31738779897876, 140.07782101167317, 279.25016160310275, 281.70850994457123, 140.38128249566725, 140.51826954353248, 140.61737101936743, 140.64026044492675]",18430.0,140.64026044492675
601,"[0.0, 1.22771667953852, 318.6303203359833, 178.76958499795836, 459.9272719094766, 499.2434102135963, 16.374156193746394, 267.1627896540141]","[0.0, 45937.474998292804, 466810.98843171296, 473990.04132895457, 1420761.512289619, 1988717.6299617104, 609276.8102847068, 1575037.7176819004]","[13, 18, 21, 14, 17, 15, 13, 18]","[137.8503430303675, 138.61703834429647, 279.0096878363832, 276.2148337595908, 138.97378156667202, 139.1603135402126, 139.30241307034987, 139.33985592946996]",18602.0,139.33985592946996
602,"[0.0, 1.5948264998149702, 226.91783282924993, 24.3935151517533, 231.69342038332903, 509.49972801471597, 174.52304504614347, 351.02615985998085]","[0.0, 60163.23487901993, 465190.70127632463, 462636.9870740927, 1394040.6523310887, 1930618.9188593149, 569486.3306425911, 1578739.2945048169]","[17, 11, 14, 8, 14, 21, 21, 14]","[136.77378502453698, 137.462876537972, 277.18960538979786, 273.27358987875596, 137.71850592423357, 137.81369629944703, 137.87234042553192, 137.88700925630386]",18798.0,137.88700925630386
603,"[0.0, 23.41365915364612, 190.98232651860138, 169.7223620291693, 302.79223171634095, 244.8686286700396, 15.987243124774686, 494.0713012834832]","[0.0, 51267.51017823881, 471796.71474163374, 465944.4129618471, 1418725.7118412158, 1999624.1136134425, 597203.042417296, 1549314.507388739]","[17, 16, 19, 15, 20, 9, 11, 24]","[137.55771373985033, 138.299007576566, 278.5599140247179, 275.3638584935727, 138.59480269489893, 138.68378812199037, 138.76545853632422, 138.8026132590768]",18674.0,138.8026132590768
604,"[0.0, 1.2512429977903419, 187.81018632623474, 42.351856253605696, 482.1514669002654, 219.38791564151512, 94.72745544157699, 319.4740280039922]","[0.0, 48658.33769807081, 463119.4956540761, 463353.4280402289, 1435181.900437129, 2041797.8199715607, 555982.787714648, 1549371.1830482215]","[14, 9, 11, 9, 17, 6, 8, 15]","[132.70530411632194, 133.3401923967282, 267.1889495928255, 266.44736842105266, 133.4637763245971, 133.4981458590853, 133.52565423449414, 133.5325330997888]",19411.0,133.5325330997888
605,"[0.0, 1.449503962710977, 346.7261630505832, 64.81099949083915, 273.9391480039449, 359.536980144472, 123.7711492570312, 413.68645917169596]","[0.0, 54734.7191359292, 453113.33143297164, 456501.5073262869, 1409898.1895793194, 1981720.6684587535, 567836.0907686275, 1557067.9453464793]","[18, 12, 19, 16, 18, 10, 16, 21]","[136.62959253597597, 137.33177916710818, 275.62739259889406, 274.1986670898128, 137.565014329689, 137.66730401529637, 137.74046126049527, 137.74778126162514]",18817.0,137.74778126162514
606,"[0.0, 1.1769397378113262, 24.334445260354737, 207.1535556905705, 314.7373473846806, 299.7804820690829, 130.6436023340747, 592.6512625103804]","[0.0, 44350.62013994421, 458051.4811879526, 458878.5870921707, 1381152.8229635193, 1928190.3124734033, 546506.1278052578, 1552815.7180623598]","[13, 14, 10, 11, 15, 11, 22, 22]","[136.93274869248245, 137.62344695762982, 275.3053637812002, 275.65670530681695, 137.86500718046912, 138.00447236716005, 138.1074168797954, 138.12213577746988]",18766.0,138.12213577746988
607,"[0.0, 1.1812779024906614, 383.8906322785409, 27.286162761013482, 270.63803862097683, 545.3776020177111, 201.1372906586259, 224.33259066304583]","[0.0, 44660.57365946444, 459432.9378259491, 460420.227563499, 1406653.0590123779, 1988041.7974225758, 590880.0686449248, 1590213.6325229611]","[13, 14, 16, 9, 20, 15, 18, 11]","[136.4425961993999, 137.1718882303133, 276.5389949855969, 272.7846769101242, 137.48475043759615, 137.6526818906001, 137.74046126049527, 137.74778126162514]",18817.0,137.74778126162514
608,"[0.0, 1.1945690402088796, 295.56796336209476, 299.1126032476905, 227.04013126067198, 362.46984702981365, 143.87799534409706, 425.8258277592781]","[0.0, 45299.25257376092, 449483.0460022873, 449825.6191272003, 1418412.7766473973, 1976392.7787540937, 574461.1580004082, 1570725.3496243258]","[13, 14, 19, 18, 12, 13, 17, 15]","[136.02728942534767, 136.75935208146467, 274.3147423007726, 273.27358987875596, 136.96892834495878, 137.05583756345177, 137.12109189017616, 137.12834620675062]",18902.0,137.12834620675062
609,"[0.0, 1.418906512463756, 192.90180355817287, 275.7433129465051, 397.1410906542236, 522.934301894935, 180.5891080020223, 320.0499717710768]","[0.0, 53624.73382554273, 492258.31319429836, 478918.41829978843, 1434614.1517813073, 1992929.9861602844, 590173.3332081947, 1573715.443705305]","[15, 20, 10, 16, 13, 11, 14, 17]","[136.48570375441, 137.24451975007943, 273.44656609346976, 276.3915547024952, 137.63806287170775, 137.8210240867762, 137.93837475387153, 137.95305764010857]",18789.0,137.95305764010857
610,"[0.0, 1.0670338288986938, 184.21084208507133, 188.41577025521096, 222.95629994937082, 259.63428296030236, 159.6659513939814, 611.819421743753]","[0.0, 41305.946550497334, 462497.45411175943, 463010.79526036495, 1441233.4970197955, 2005153.1034635375, 535882.2437919524, 1543317.2771549756]","[12, 12, 16, 14, 9, 7, 13, 18]","[133.28533964107575, 133.96041139076954, 268.3229813664596, 268.04550155118926, 134.23096841015018, 134.3840729987557, 134.48168517173394, 134.49564134495643]",19272.0,134.49564134495643
611,"[0.0, 0.5876084477128416, 220.21926383608573, 145.17636034839998, 482.08765537379765, 473.44564655012573, 94.86974176956696, 559.2106981467692]","[0.0, 22137.560659133593, 441175.36674450134, 434283.1571274877, 1381417.4543249642, 1938903.8456166475, 581623.8398839443, 1560168.2780499726]","[6, 17, 15, 16, 20, 18, 14, 20]","[136.9255150554675, 137.66730401529637, 275.68602425015956, 275.68602425015956, 137.95305764010857, 138.0559254327563, 138.1294964028777, 138.13685781283309]",18764.0,138.13685781283309
612,"[0.0, 1.1922714000984778, 149.4557873064122, 140.02443130517915, 303.2254376596781, 547.3008959047168, 328.7680016938486, 259.7051897665547]","[0.0, 45636.57238156944, 460127.6708376832, 459957.49226307694, 1412008.781014739, 1957364.9306053317, 553738.8182073286, 1562249.789252928]","[13, 12, 13, 14, 10, 16, 18, 15]","[134.79640126891675, 135.47982437800545, 271.1864406779661, 271.27158555729983, 135.73523250942606, 135.8490566037736, 135.94167934127026, 135.97020406022136]",19063.0,135.97020406022136
613,"[0.0, 1.6159783247591804, 249.29655494364152, 159.05614095381992, 223.93707047572317, 433.66618231237607, 285.50593453836586, 368.2540530244089]","[0.0, 61895.20179492613, 458143.07220111275, 463241.12049046834, 1424747.3228922514, 1976407.3299898584, 563981.6255172989, 1569744.3709991302]","[18, 9, 11, 19, 12, 16, 16, 13]","[134.67033823453005, 135.38075838295205, 269.24275475225926, 272.9570345408593, 135.678391959799, 135.79923508146905, 135.89178987102864, 135.9131665880132]",19071.0,135.9131665880132
614,"[0.0, 1.4071659904521492, 168.04882400616353, 296.41605777939964, 491.7832549715902, 404.3882408672991, 64.41436963957511, 188.55653020760843]","[0.0, 53230.2750868239, 462197.7668285092, 461790.7216437367, 1424304.3186351818, 2005681.3703778153, 579272.1078468425, 1580171.884905887]","[17, 14, 17, 18, 18, 11, 16, 14]","[136.435414254132, 137.09208229756175, 273.99577167019027, 274.838299225957, 137.32450331125827, 137.44829780464525, 137.53581661891118, 137.5504139248567]",18844.0,137.5504139248567
615,"[0.0, 1.3661158936289681, 164.2759607863555, 108.47320400646831, 472.2208093442353, 434.02847800536574, 16.056777007044126, 402.39532426961824]","[0.0, 51223.88154751179, 443032.5596247767, 449309.3744608975, 1387359.958890601, 1979302.7442055854, 599531.1202403562, 1596316.8095003706]","[15, 11, 16, 12, 25, 13, 19, 12]","[137.55771373985033, 138.299007576566, 277.4269506582468, 276.3915547024952, 138.57998289136015, 138.7134753291234, 138.8026132590768, 138.82491564458252]",18671.0,138.82491564458252
616,"[0.0, 1.3501343380009532, 125.41316908295002, 210.232782191481, 333.5732529180328, 607.7618083856138, 184.7005575810023, 431.8760353214986]","[0.0, 50476.122360503636, 477794.62029372307, 478257.61880647537, 1420388.7385767982, 1963047.3144683465, 617117.4410528, 1578493.4313142584]","[15, 19, 8, 19, 12, 24, 12, 17]","[137.99712505989459, 138.73574907670076, 274.95491672854564, 280.58021216713576, 138.98868572041397, 139.10803413298984, 139.18273103152018, 139.20515574650912]",18620.0,139.20515574650912
617,"[0.0, 1.0366288004959965, 77.9239537392713, 285.72890113068013, 275.33866532365397, 341.7471856191927, 49.684953873882876, 460.32404193148227]","[0.0, 38959.62020904104, 461179.86583105044, 461529.1396362529, 1396737.7072809597, 1944306.3588882147, 575598.6606081987, 1547717.0687416333]","[11, 16, 13, 13, 14, 15, 12, 24]","[137.30995391216825, 137.99712505989459, 275.8327125678408, 276.5389949855969, 138.16631130063965, 138.2547471730318, 138.328530259366, 138.35068054443556]",18735.0,138.35068054443556
618,"[0.0, 1.140123950150933, 204.9119472542944, 101.31246873064009, 307.19726837252784, 690.9126931446284, 175.9179212535351, 226.0652996727925]","[0.0, 42824.1956916192, 455766.8600136333, 454133.47912749526, 1388263.969801097, 1935614.680949461, 577157.5330079931, 1569382.1409944892]","[13, 14, 16, 15, 15, 19, 19, 19]","[137.34633319203053, 138.07063335641612, 276.2148337595908, 276.6865926558497, 138.36545134255059, 138.51333297707475, 138.59480269489893, 138.61703834429647]",18699.0,138.61703834429647
619,"[0.0, 1.775547552183085, 167.22982358401987, 446.55967981635695, 304.7788659265448, 541.9938862539713, 98.66489070089588, 420.78079417911704]","[0.0, 67389.13179555681, 460582.55081826873, 456344.1344335727, 1414548.9058595088, 1991101.3807580816, 583202.571739136, 1570395.8833744405]","[19, 7, 11, 19, 18, 14, 14, 16]","[135.89891469616737, 136.61519000685183, 271.92614351657573, 275.33460803059273, 136.95445419000316, 137.07033315705976, 137.135601290937, 137.16462930623908]",18897.0,137.16462930623908
620,"[0.0, 1.3186465559723068, 216.8731640488103, 253.7567456533458, 329.2305035177164, 315.10021013178044, 76.35251315531265, 488.140581485462]","[0.0, 49690.55816870444, 436469.3844294101, 442719.54610840656, 1385215.5512251006, 1952524.1622277866, 575537.9980998663, 1552252.5328264365]","[14, 8, 10, 19, 21, 15, 14, 22]","[136.8604466972913, 137.60152890587673, 272.497897392767, 278.64975274134594, 137.89434484226206, 138.0191693290735, 138.1074168797954, 138.12213577746988]",18766.0,138.12213577746988
621,"[0.0, 0.9929517336035683, 275.51048565651365, 94.51979470611002, 496.60125261932023, 419.79946091779567, 151.21177966692431, 256.3280398781592]","[0.0, 37686.49009718983, 459919.2167904155, 463436.391899823, 1421619.371151658, 2007019.7287431392, 586573.9239414339, 1574101.0782576944]","[11, 17, 22, 10, 18, 12, 15, 13]","[135.96307175828787, 136.65120202446226, 275.5687858813523, 271.44203581526864, 136.81710213776722, 136.88212927756655, 136.91828218266335, 136.9255150554675]",18930.0,136.9255150554675
622,"[0.0, 57.274953423511775, 152.20622335887086, 258.4760718115813, 472.79480819603623, 273.00266264212087, 59.71935897979165, 244.10289678813518]","[0.0, 32427.930440992, 468085.48460629466, 471578.14570718526, 1427981.2894079415, 2030400.8317548789, 590096.2622948936, 1581627.718807672]","[10, 18, 13, 11, 20, 12, 11, 11]","[134.87355604121137, 135.58612753047026, 271.81208053691273, 271.0446512600648, 135.80635020433826, 135.89891469616737, 135.97020406022136, 135.99874075240044]",19059.0,135.99874075240044
623,"[0.0, 1.171215669222593, 163.7283546379381, 23.45244833692379, 284.16442795637334, 431.5156815650075, 220.9123764461463, 478.24590378925586]","[0.0, 44392.58751054394, 441551.81493233214, 444069.0846381915, 1397943.5679231826, 1964812.7242639724, 563204.1297512001, 1557352.220510066]","[14, 10, 16, 16, 17, 14, 16, 19]","[136.12015544585654, 136.8098807136071, 273.99577167019027, 273.64864864864865, 136.983405559666, 137.06308497699752, 137.12834620675062, 137.14285714285714]",18900.0,137.14285714285714
624,"[0.0, 1.0571911638875897, 306.2921030384851, 129.43153585596744, 358.33751086524416, 444.2423489353244, 87.21967717805892, 549.7055881271376]","[0.0, 40376.24493119483, 449152.04240617657, 445643.83576671424, 1401659.531941024, 1976403.3098642111, 565782.9142625416, 1549203.6968960988]","[12, 11, 14, 15, 17, 14, 13, 19]","[135.09850932971958, 135.7778941854374, 271.27158555729983, 272.3547336345487, 136.01301359080654, 136.10586011342156, 136.14875512133628, 136.16305946627443]",19036.0,136.16305946627443
625,"[0.0, 1.3248205211455601, 206.06088913899, 237.52768120804106, 141.82017594472524, 545.9398478735055, 152.84390104594073, 508.5085973261081]","[0.0, 50168.58420151676, 456197.47708697326, 458443.509248315, 1414668.4286311662, 1962486.713243443, 572592.1219832248, 1571284.2023853874]","[15, 11, 14, 16, 12, 17, 17, 16]","[135.9274214694006, 136.6656121480544, 273.38888302921634, 274.0247383444339, 137.02685557200255, 137.1791479227309, 137.2735938989514, 137.2954075957413]",18879.0,137.2954075957413
626,"[0.0, 1.0316475524648192, 254.28094867981565, 125.14499676674077, 231.32832080612155, 575.1215414351509, 123.39357254219146, 384.3709646964153]","[0.0, 39140.70814051524, 463934.48924355966, 455992.13558785524, 1425081.1789544974, 1996011.6864297283, 593200.3040292796, 1591965.0927507814]","[12, 17, 14, 18, 14, 17, 16, 10]","[136.02015113350126, 136.70165075681663, 273.1583939298135, 274.0247383444339, 136.89658814830463, 136.96892834495878, 137.01236917221695, 137.01961198921606]",18917.0,137.01961198921606
627,"[0.0, 1.6547640011681284, 314.34041179877454, 70.09999131553433, 740.5133614028475, 681.6803504273438, 351.130065649148, 345.89557523224073]","[0.0, 60590.838666772186, 463438.9809357684, 471063.3740959672, 1387949.7245329781, 1964480.9455116477, 640526.6256374411, 1610862.0043120082]","[17, 17, 18, 15, 28, 18, 17, 14]","[140.84660109764712, 141.6470845401388, 283.80597832037665, 283.6196520407047, 141.98071866783522, 142.08968314877754, 142.16761737604213, 142.1832144816237]",18230.0,142.1832144816237
628,"[0.0, 18.748370370539693, 94.62492422801347, 299.85976302483954, 223.61660609981385, 121.4776889921311, 174.68361816546573, 426.4451427624599]","[0.0, 80497.37528498309, 509070.21783464885, 508229.91327866656, 1470992.6226920125, 2025419.19749203, 583866.6414017095, 1594221.3914498647]","[24, 18, 16, 14, 11, 7, 19, 9]","[136.35646272818138, 137.0413450354235, 274.95491672854564, 273.5908803039899, 137.22272221928105, 137.34633319203053, 137.42643550182916, 137.4337221633086]",18860.0,137.4337221633086
629,"[0.0, 0.7774330153321114, 23.275843761944575, 273.7064844788193, 299.2455109707288, 689.3238676355343, 262.05547253851296, 160.7043069746856]","[0.0, 29319.331307219916, 435648.84255707567, 431569.8582710244, 1385557.692886676, 1940197.7538739573, 572182.4473435914, 1588352.1248043468]","[9, 12, 20, 14, 16, 18, 22, 13]","[136.77378502453698, 137.50663129973475, 276.7752269087026, 273.8799661876585, 137.78439294067616, 137.90901835594573, 137.98977853492335, 137.99712505989459]",18783.0,137.99712505989459
