Experiment,Mean Idle Times,Sum Idle Times,Downtime,Mean CT,Parts Done,Cycle Time
580,"[2301.6496137682398, 2722.773974848971, 4090.9825133277577, 38366.63442214349, 1144.6956523953313, 5224.40913414659, 5850.153019257857, 6908.12282799177]","[2315048.4660171047, 2293708.774372065, 2207443.7227776577, 2349631.77048405, 1008519.2231070541, 2265227.6052843463, 2188640.5760976966, 2237828.7124106702]","[11, 16, 15, 16, 8, 13, 18, 19]","[1138.8400702987697, 1147.9185119574845, 1319.0839694656488, 10409.638554216868, 1238.4137601528905, 1305.793450881612, 1339.5348837209303, 1377.9904306220096]",1854.0,1398.0582524271845
581,"[4086.2753254203762, 6389.767419987966, 2601.14774196854, 55460.36754220723, 2960.603479414392, 7733.102205357279, 5851.169816171916, 3873.8803806186766]","[2270534.6356143486, 2288176.2705304567, 2315111.46036831, 2316903.7938246485, 964142.0812293608, 2264254.20536746, 2258156.0054981657, 2251517.7116633123]","[17, 18, 8, 19, 20, 22, 17, 14]","[1144.8763250883392, 1152.5122276567363, 1323.12404287902, 10536.585365853658, 1242.5695110258869, 1313.7354282818044, 1354.2319749216301, 1396.551724137931]",1829.0,1417.167851284855
582,"[2894.591123530787, 3670.5250050166283, 3168.506186457135, 37051.919643366, 2753.493940315451, 3650.5724682789255, 6256.380462150288, 5108.604864760152]","[2310817.161970381, 2298387.764946024, 2247908.5949145583, 2375097.4210011023, 989957.3275719456, 2324681.748954874, 2197819.6307846857, 2239894.846990707]","[12, 14, 12, 14, 20, 11, 20, 13]","[1142.857142857143, 1152.5122276567363, 1331.9630010277492, 10085.603112840467, 1243.7619961612284, 1312.4050632911392, 1346.4935064935064, 1383.1376734258272]",1849.0,1401.8388318009736
583,"[1332.2276744651485, 5292.229351857374, 4033.651325464071, 67403.24287183324, 2461.8723525712326, 6520.839499517578, 3094.664591719917, 7188.344153145199]","[2346746.08636281, 2282037.528485664, 2220338.986636708, 2295106.165787645, 953354.3931089898, 2307606.3185118954, 2312929.7043905333, 2197265.478392978]","[5, 19, 12, 25, 19, 16, 13, 19]","[1160.2506714413607, 1170.2031602708803, 1345.096004151531, 10579.591836734693, 1261.9279454722493, 1333.3333333333333, 1361.3445378151262, 1395.799676898223]",1828.0,1417.9431072210066
584,"[3022.573665822963, 4308.917950859244, 5102.194665403418, 48656.492415202054, 2766.3653512429887, 4995.292142658945, 5536.370542706766, 6159.25291064341]","[2284203.540139425, 2306078.6258768276, 2153185.4346172474, 2352199.625774089, 1031546.8049859067, 2289637.328600153, 2215362.25276546, 2203394.366762549]","[13, 13, 16, 14, 14, 15, 16, 20]","[1128.4283848498042, 1135.3482260183969, 1311.0773899848255, 9781.132075471698, 1223.7960339943343, 1292.7680798004988, 1326.5097236438075, 1366.3679493937796]",1866.0,1389.0675241157555
585,"[3412.990410995744, 3800.1140247300123, 5440.506382586469, 34441.66149133331, 1269.47339252038, 5529.609171169352, 6360.702665207945, 4608.77391419851]","[2301492.4248347953, 2294279.359999991, 2197677.9541502963, 2421408.7621387914, 979644.8982890055, 2281890.226396951, 2274830.852451858, 2185760.6468400056]","[14, 16, 19, 11, 8, 18, 16, 15]","[1140.3431588209414, 1147.410358565737, 1320.4279164544066, 10204.72440944882, 1238.4137601528905, 1307.1104387291982, 1338.8429752066115, 1380.927011188066]",1842.0,1407.1661237785017
586,"[3253.6499481568408, 5700.761221182, 7650.740859073239, 39865.3463490999, 955.1159014896015, 4594.318348250078, 8075.160838140748, 5076.331543013229]","[2298897.991115704, 2288971.8018003744, 2128785.4586452115, 2320342.7025725762, 1040701.8985716018, 2332440.185019796, 2174253.9428987494, 2216740.2223573322]","[13, 16, 21, 15, 12, 12, 25, 11]","[1115.3184165232358, 1121.107266435986, 1311.740890688259, 9224.199288256228, 1219.1909689557856, 1282.5333993072736, 1318.413021363174, 1364.9289099526065]",1866.0,1389.0675241157555
587,"[5337.855875323523, 4380.935416775258, 6287.082435162242, 54993.95262940551, 1527.3429229589894, 4396.649237045212, 4845.884181743746, 5838.698096295738]","[2268419.1524033174, 2285560.699683726, 2176807.722889697, 2314889.842461919, 1016849.951650591, 2327956.238566585, 2283694.008273808, 2218269.4372961465]","[21, 17, 17, 21, 18, 11, 16, 14]","[1135.8457493426818, 1143.3612704014115, 1334.0195573854865, 9707.865168539325, 1248.5549132947976, 1319.755600814664, 1347.193347193347, 1377.9904306220096]",1852.0,1399.5680345572355
588,"[6550.456248694537, 6140.413215643713, 5523.080513657593, 34127.58825951647, 2925.7890509391896, 3749.807918037631, 3982.4493274489864, 4614.312072559807]","[2249969.1920212167, 2268720.957869923, 2091142.1353264851, 2389992.9214311577, 1009482.0043386905, 2333055.610104393, 2314388.7585237897, 2236920.792343305]","[22, 20, 18, 13, 16, 13, 13, 16]","[1123.5370611183355, 1135.3482260183969, 1325.8312020460357, 9459.85401459854, 1234.8737494044783, 1299.248120300752, 1329.9127757824526, 1375.7961783439491]",1846.0,1404.1170097508125
589,"[3594.813620529735, 4997.727452094958, 5208.274855847037, 36269.703237448965, 2419.012569407057, 4168.411449495587, 5986.329728213563, 3498.5982314614225]","[2294689.3280158765, 2281789.1825786144, 2242707.6678762822, 2381921.364233502, 980904.2975190538, 2325050.8000859465, 2248366.029076903, 2265060.9412130327]","[15, 19, 10, 14, 18, 14, 14, 10]","[1156.1106155218554, 1164.4204851752022, 1334.0195573854865, 10622.95081967213, 1253.9912917271408, 1320.4279164544066, 1350.7034914017718, 1386.096256684492]",1845.0,1404.878048780488
590,"[3694.159762362071, 6052.973082671234, 3065.605968020568, 32432.969533090516, 2221.63968776398, 3713.639476557552, 3195.2452814977773, 6455.483454662579]","[2318969.025598495, 2284365.031544159, 2263896.6842237255, 2368036.8758107196, 938610.6190835775, 2305324.2740514167, 2288440.7673846176, 2178211.246578085]","[10, 19, 7, 13, 13, 14, 12, 18]","[1145.8885941644562, 1154.56570155902, 1323.12404287902, 10536.585365853658, 1240.1913875598086, 1309.090909090909, 1336.7715317173802, 1375.7961783439491]",1845.0,1404.878048780488
591,"[4832.397996633766, 3838.7933158307824, 5256.214804867374, 68824.45514725732, 1443.4558280563858, 4298.237337695456, 4584.260067493747, 3839.1287381697516]","[2286158.808472591, 2292614.314290047, 2177576.8715845603, 2236679.940408901, 964008.9362461123, 2308574.5176932258, 2300188.9531740476, 2190359.7144493805]","[16, 16, 16, 24, 17, 12, 13, 14]","[1144.8763250883392, 1153.5380507343125, 1330.5954825462013, 10204.72440944882, 1247.3532242540905, 1315.736040609137, 1343.0051813471503, 1380.1916932907347]",1845.0,1404.878048780488
592,"[4551.085211049234, 7665.768036328643, 4694.148080644593, 31995.716192856464, 2714.73270701133, 3918.1344245168602, 5343.610706205278, 7140.7855904909775]","[2271890.8682483733, 2272792.0063143736, 2211209.1024475824, 2457097.10647181, 968132.2065122463, 2338527.907593585, 2292668.36177937, 2170759.168814413]","[19, 21, 14, 11, 19, 11, 15, 19]","[1159.2128801431127, 1170.2031602708803, 1353.5248041775458, 10164.70588235294, 1264.3902439024391, 1331.9630010277492, 1362.0599054125066, 1403.3567948023822]",1815.0,1428.099173553719
593,"[5674.58861753934, 4143.269724205004, 7290.057618979776, 39941.73649114139, 2007.1527184273718, 2933.309949319417, 3239.103096510374, 2796.787050179694]","[2302088.241525872, 2295102.3984813932, 2089600.929579996, 2395765.195277202, 996572.8419632887, 2355059.746425683, 2312820.1145389527, 2245469.379891813]","[14, 14, 25, 13, 12, 8, 12, 12]","[1133.8582677165355, 1143.865842894969, 1319.755600814664, 10007.722007722008, 1236.0515021459228, 1302.5125628140704, 1327.188940092166, 1367.8100263852243]",1858.0,1395.0484391819161
594,"[6771.937726860732, 5203.1043764237575, 5476.603407182123, 37041.729383522805, 691.284207811313, 4554.705354398134, 4473.364135586377, 5576.228438114822]","[2288469.271320678, 2316841.724283977, 2232845.7071773666, 2351298.1976420525, 960594.4852526824, 2336186.275179458, 2260504.604117618, 2181863.7042202675]","[18, 12, 19, 18, 10, 13, 13, 15]","[1148.4271156402303, 1155.0802139037432, 1326.5097236438075, 10368.0, 1243.1654676258993, 1311.0773899848255, 1338.8429752066115, 1377.9904306220096]",1846.0,1404.1170097508125
595,"[2939.059569883472, 3663.0944451500395, 4298.870597495819, 59723.50996008092, 2777.429829230478, 7622.90099431995, 3834.3897354207147, 6776.520835814423]","[2300996.0705709425, 2313904.8039985998, 2248343.3027907657, 2335913.119405, 980759.9362565371, 2281396.2405255684, 2313713.5328232506, 2235141.718510145]","[13, 12, 12, 17, 17, 20, 12, 16]","[1133.3624836029733, 1141.8502202643172, 1309.7524002021223, 10579.591836734693, 1234.8737494044783, 1301.2048192771085, 1331.9630010277492, 1372.1545791424035]",1858.0,1395.0484391819161
596,"[3224.3767282587914, 3570.6599068227024, 4613.109609490445, 35897.134271275434, 1280.1853296035222, 5161.0242785934515, 3936.347314975021, 5802.909785889777]","[2320410.5884899474, 2315925.838885653, 2143585.9822107023, 2358070.556360647, 944220.135151929, 2282459.171540904, 2303174.026379376, 2208055.350333462]","[9, 12, 17, 12, 11, 16, 10, 15]","[1142.857142857143, 1148.4271156402303, 1307.1104387291982, 10666.666666666666, 1226.1116367076631, 1294.0589116325511, 1323.12404287902, 1354.9398849973863]",1887.0,1373.6089030206676
597,"[3198.4043194334076, 3686.970543753213, 5933.426310904534, 39645.689418481605, 2108.838677606651, 4873.409523854828, 3358.19571421152, 4838.676530144029]","[2128879.2935926984, 2115469.9456436303, 1994972.1691642106, 2206033.9244206576, 900146.1861412096, 2088313.2127064867, 2121608.6767845685, 2052359.2076822834]","[14, 20, 22, 17, 16, 12, 10, 16]","[1276.847290640394, 1286.3523573200991, 1484.5360824742268, 11418.502202643172, 1394.298009682625, 1470.2212138400453, 1499.1324465008674, 1534.6358792184724]",1664.0,1557.6923076923076
598,"[3361.155939234341, 3626.9352397426646, 6787.9853716868565, 32296.853564837125, 4984.883617798413, 6052.950085270017, 3532.580766999494, 4562.879590501876]","[2305099.6661007125, 2309667.571653498, 2113418.924033509, 2432028.56552996, 990343.571479124, 2273395.217843076, 2318451.7044027615, 2197515.013587969]","[13, 12, 22, 12, 18, 16, 15, 12]","[1144.3708609271523, 1149.9556344276841, 1327.188940092166, 10285.714285714286, 1248.5549132947976, 1313.7354282818044, 1334.0195573854865, 1370.7033315705976]",1853.0,1398.8127361036159
599,"[4048.6909720927642, 3819.714653755809, 5161.857239361014, 60223.40301551327, 2030.4496574225695, 5027.085169442614, 5343.194341033984, 2848.111569795018]","[2306965.968503572, 2288664.5000171987, 2120886.376524873, 2302951.8050740333, 1038846.9087044713, 2302015.556882394, 2242010.899345404, 2298728.2788083553]","[13, 16, 18, 22, 14, 16, 15, 10]","[1135.3482260183969, 1144.8763250883392, 1334.7064881565398, 9529.411764705883, 1242.5695110258869, 1310.4145601617795, 1341.6149068322982, 1382.4]",1846.0,1404.1170097508125
600,"[5762.341872432371, 5443.1748886487, 2600.5912331904988, 35900.70350592193, 2093.3429527365056, 3927.8748807408133, 6246.60002253167, 3836.1363004612354]","[2265853.2992392574, 2265185.4544670237, 2256256.9734697007, 2396198.7041452266, 968333.4909558424, 2297180.5779270735, 2264931.2920159567, 2272299.4379335623]","[21, 19, 8, 11, 13, 13, 15, 8]","[1134.8511383537652, 1142.857142857143, 1310.4145601617795, 10579.591836734693, 1235.4623450905624, 1303.8229376257545, 1334.7064881565398, 1373.6089030206676]",1856.0,1396.551724137931
601,"[4805.739341410498, 4936.4385241280315, 5955.561866098258, 31706.70912731499, 1263.452887430106, 4471.28060313765, 3364.0783753949663, 3751.045915461865]","[2284935.008586949, 2298067.4445016566, 2170250.3300100714, 2440342.049010311, 967087.9671429214, 2313414.456456122, 2320872.2698096586, 2270018.3702512323]","[14, 14, 23, 10, 10, 13, 11, 11]","[1137.340939008337, 1143.865842894969, 1314.4016227180527, 10164.70588235294, 1228.436018957346, 1297.9469203805709, 1325.8312020460357, 1360.6299212598426]",1872.0,1384.6153846153845
602,"[3437.9841785154713, 3236.7864719001327, 7483.779398012689, 58265.10317035074, 1968.5344926643986, 5604.9713593773, 3630.2185433165805, 2852.1937002290715]","[2280810.951530277, 2312100.2839807095, 2143618.020512132, 2400865.6647216934, 978981.3792408349, 2273263.634358294, 2290508.242105625, 2285881.5943201645]","[16, 12, 21, 15, 11, 21, 15, 9]","[1138.3399209486165, 1147.9185119574845, 1326.5097236438075, 10046.511627906977, 1239.5982783357244, 1309.090909090909, 1336.0824742268042, 1367.8100263852243]",1865.0,1389.8123324396784
603,"[2018.7033616216552, 7403.044626091316, 3210.7025600103243, 24323.780928942015, 3161.0460597377696, 2927.4576002383956, 5659.143881814465, 7011.51110428055]","[2314106.656847753, 2250123.5018796986, 2234147.9495774587, 2407414.816311959, 978043.9436263666, 2339794.8748656684, 2253093.637599476, 2123325.8378639556]","[10, 26, 9, 11, 19, 10, 17, 21]","[1133.8582677165355, 1142.3534596738652, 1325.8312020460357, 9818.181818181818, 1237.8223495702007, 1307.7699293642786, 1338.1517811048013, 1377.258235919235]",1846.0,1404.1170097508125
604,"[6399.841353019245, 3618.495955159813, 6348.124412955052, 41903.810895817216, 1670.9098487824585, 6235.653350134757, 5334.82575754801, 4696.977623323919]","[2269345.6724048476, 2301474.790554553, 2122915.525736363, 2408680.9847869757, 1046761.8497610363, 2289388.132262575, 2313998.753897163, 2218219.6516006235]","[22, 15, 18, 15, 24, 17, 11, 12]","[1137.8402107111501, 1147.9185119574845, 1342.3096841015017, 9635.687732342007, 1255.8139534883721, 1321.7746047934727, 1345.096004151531, 1383.1376734258272]",1840.0,1408.695652173913
605,"[3135.48096312776, 2291.2620195266177, 4833.152669910676, 70012.76869126107, 1873.337020747671, 2974.6017879776546, 3460.4236167393856, 3026.72167139453]","[2324416.9637358473, 2320517.1689339573, 2148715.2914948217, 2257431.5558931837, 937330.8952657754, 2340591.5028894288, 2317740.5192044126, 2272381.8609788925]","[9, 10, 14, 21, 15, 11, 9, 10]","[1131.877729257642, 1137.340939008337, 1297.9469203805709, 10800.0, 1224.3741143127068, 1289.55223880597, 1313.0699088145896, 1342.3096841015017]",1902.0,1362.7760252365931
606,"[4739.081098453977, 3837.7327259934655, 5168.456316160495, 33916.61576054167, 1400.853508077483, 5592.061301069433, 5930.28392850412, 3949.815283117503]","[2296823.830306881, 2304583.5163063537, 2125163.4613662544, 2396716.984501508, 994248.5633647826, 2271519.5225771987, 2276263.306743952, 2201491.5263912664]","[15, 13, 19, 12, 10, 14, 14, 18]","[1139.3406593406594, 1148.4271156402303, 1324.4762391415431, 10245.05928853755, 1243.1654676258993, 1311.740890688259, 1338.8429752066115, 1375.0663129973475]",1851.0,1400.32414910859
607,"[5287.480037985295, 4167.794016699389, 3192.8975882309305, 31171.768925951215, 1865.0345169197587, 3611.864489078966, 5277.332014549403, 4365.3777944758485]","[2279477.7457731734, 2304358.447059164, 2240584.757840639, 2401062.4922193075, 1016936.399000254, 2326771.779101084, 2238746.300435965, 2254810.997357639]","[19, 12, 10, 12, 18, 12, 17, 15]","[1147.410358565737, 1155.0802139037432, 1336.0824742268042, 9931.034482758621, 1246.7532467532467, 1316.4042661249366, 1346.4935064935064, 1383.876134543513]",1841.0,1407.930472569256
608,"[4665.663926218805, 4823.632244903892, 3728.104840486997, 55133.689221839595, 1743.757310890157, 6325.954448288865, 4484.521796266242, 6407.126748760276]","[2284400.025775831, 2302736.366117848, 2223017.2861008877, 2307675.514738539, 987197.5458339504, 2303359.2337313076, 2310158.345477693, 2176389.3453650456]","[16, 13, 11, 23, 20, 18, 13, 17]","[1138.8400702987697, 1147.9185119574845, 1325.153374233129, 10285.714285714286, 1244.359097455593, 1311.740890688259, 1340.9208484221417, 1379.4571580627994]",1844.0,1405.6399132321042
609,"[5031.045806079672, 5419.9872074364885, 3010.5853607400654, 63462.64076094076, 2267.618965654961, 3451.793409552966, 7934.2459080618355, 5059.8174872420195]","[2282235.3945869757, 2256813.5586860995, 2201959.365145646, 2258982.008544444, 1025881.110228398, 2350281.5555187506, 2259443.066202222, 2263666.3346456545]","[19, 23, 11, 24, 14, 10, 18, 15]","[1144.8763250883392, 1151.4882274544648, 1336.7715317173802, 9781.132075471698, 1247.3532242540905, 1319.0839694656488, 1357.068062827225, 1392.0515574650913]",1842.0,1407.1661237785017
610,"[4348.9764941193025, 3092.246295283209, 6493.76919100247, 41282.21120570641, 1442.7186574545342, 3037.619236043821, 5627.317956558437, 6112.696321661701]","[2269587.5065921294, 2310917.71887345, 2169985.7106757425, 2321355.565973704, 1045590.7937179303, 2331952.5193124674, 2240822.9144430943, 2165035.098892793]","[21, 10, 20, 20, 17, 11, 14, 19]","[1136.3437088996054, 1145.3822359699514, 1342.3096841015017, 9323.741007194245, 1247.3532242540905, 1315.736040609137, 1347.193347193347, 1384.6153846153845]",1843.0,1406.4026044492675
611,"[3843.632205429538, 5254.302258751533, 5247.129118562817, 33086.54792934575, 1987.9936360287159, 4176.475065748241, 4460.428674732177, 4156.475753827092]","[2307559.6426797803, 2301454.307168084, 2163233.7501756637, 2421735.442371302, 1013168.7651891666, 2321450.951346256, 2279920.0336084194, 2211375.24723376]","[13, 15, 18, 12, 17, 11, 11, 16]","[1147.410358565737, 1154.56570155902, 1334.0195573854865, 10204.72440944882, 1249.1566265060242, 1317.7427554651754, 1350.0, 1383.876134543513]",1847.0,1403.3567948023822
612,"[4577.633478487143, 3637.037807389161, 6226.540132585947, 35668.96925016422, 1629.6866344079772, 4366.830658073556, 5116.448118069166, 3348.846679862566]","[2269228.413884439, 2308021.733330027, 2165865.4568379526, 2451119.063011836, 992089.5423112408, 2285308.8796398873, 2296932.9591597063, 2302918.4339803653]","[19, 12, 17, 11, 15, 13, 17, 14]","[1134.8511383537652, 1145.3822359699514, 1327.8688524590164, 9931.034482758621, 1240.1913875598086, 1304.4791142425768, 1334.0195573854865, 1370.7033315705976]",1865.0,1389.8123324396784
