Experiment,Mean Idle Times,Sum Idle Times,Downtime,Mean CT,Parts Done,Cycle Time
58,"[4371.297010763163, 2812.2476797161303, 6201.872743245083, 8275.022762133704, 7813.384623383408, 4941.0128105988715, 4422.036495724727]","[2321082.4600397553, 2340141.3406864717, 2302782.409713935, 2289256.3106061528, 2280911.8919186587, 2310990.7401745073, 2254719.214872153]","[13, 10, 16, 22, 22, 15, 15]","[1280.0, 1302.5125628140704, 1325.153374233129, 1354.9398849973863, 1387.5802997858673, 1424.1758241758241, 1471.8909710391822]",1729.0,1499.1324465008674
59,"[2668.956133760722, 5454.828236375231, 2808.4464835449994, 7191.3459850625895, 4224.495232017642, 6824.804274999304, 4359.323190010331]","[2299548.3212119127, 2327426.3141792812, 2356365.1395892086, 2253062.11247235, 2313541.397431651, 2311994.70374085, 2273833.2192933788]","[13, 15, 6, 19, 16, 19, 11]","[1274.3362831858408, 1299.248120300752, 1322.4489795918366, 1347.193347193347, 1378.723404255319, 1412.5340599455042, 1456.1797752808989]",1748.0,1482.837528604119
60,"[2146.15764271995, 4251.511364400299, 5540.948426516454, 3549.7170024408656, 4742.758786275898, 4435.491686463744, 3395.3208394047415]","[2336466.380804136, 2318060.778204976, 2271045.542430418, 2335353.791630189, 2328997.369852197, 2304818.312930746, 2304040.8277679943]","[8, 14, 16, 10, 11, 10, 12]","[1274.9631087063453, 1294.7052947052948, 1319.0839694656488, 1343.0051813471503, 1368.532206969377, 1396.551724137931, 1432.0441988950276]",1782.0,1454.5454545454545
61,"[4326.865282807446, 4896.087846244945, 4787.854243110341, 5197.397728521236, 5355.233084015731, 4394.9556823624835, 5787.074262649614]","[2301769.341988123, 2323687.7274980494, 2322690.1944429544, 2320642.058568784, 2272510.0859292736, 2326586.5539893727, 2147971.766277607]","[16, 14, 13, 16, 19, 12, 20]","[1268.1017612524463, 1292.123629112662, 1317.7427554651754, 1345.096004151531, 1372.8813559322034, 1404.878048780488, 1454.5454545454545]",1741.0,1488.799540493969
62,"[786.8459254346893, 1702.2705282945333, 1389.8094472996265, 3657.9136311540137, 4208.346673005358, 3146.6089470196557, 2997.2706957880932]","[998858.9003600241, 994571.4368287686, 972846.361423483, 977314.4539165278, 961979.3132842791, 969877.7420516895, 904501.63780241]","[13, 10, 12, 15, 25, 15, 18]","[2972.4770642201834, 3010.452961672474, 3063.8297872340427, 3134.220072551391, 3211.895910780669, 3306.122448979592, 3442.231075697211]",735.0,3526.530612244898
63,"[4088.594062572325, 2734.2879619190567, 6540.140008122461, 4806.184907235556, 3923.4747548445625, 4858.13805159548, 3453.687156126665]","[2312053.0383687466, 2295615.4181692246, 2287299.1047937423, 2329398.727613188, 2341624.247228087, 2320761.619461952, 2305513.0432047113]","[13, 13, 20, 14, 10, 13, 11]","[1271.8351324828263, 1296.648324162081, 1324.4762391415431, 1351.40771637122, 1373.6089030206676, 1404.1170097508125, 1444.0111420612814]",1769.0,1465.2345958168457
64,"[5077.427169251103, 5957.634251734458, 3380.616872389393, 3955.8001765558324, 5443.117623311262, 4976.648187922153, 8621.0369788323]","[2326315.6496029953, 2309600.057124574, 2322686.538315637, 2283534.035538738, 2318723.998365146, 2300345.428878034, 2143886.9002663908]","[13, 17, 11, 12, 14, 16, 22]","[1279.3682132280355, 1301.8583626318432, 1324.4762391415431, 1350.0, 1378.723404255319, 1413.3042529989095, 1462.7539503386004]",1738.0,1491.3693901035674
65,"[5015.25885512752, 4568.680173619705, 3068.3122360120524, 4291.355371535422, 5790.541945708902, 4787.02646439969, 5507.945583201553]","[2298442.117641338, 2296153.138755439, 2325648.581307045, 2312462.4218709464, 2312609.7417391166, 2329141.7923533446, 2259240.979446684]","[12, 14, 11, 12, 18, 14, 14]","[1272.459499263623, 1298.5971943887776, 1321.7746047934727, 1348.595213319459, 1378.723404255319, 1408.695652173913, 1452.1008403361345]",1750.0,1481.142857142857
66,"[1691.328852952878, 1737.1159829158034, 3375.76673967711, 811.9208707792626, 1935.075740108721, 2677.7329215402397, 1745.2555073691094]","[674067.6954557709, 683995.5173928814, 591770.8290628879, 673920.1574337881, 674814.9964690317, 673130.7853261, 680209.4302686192]","[13, 13, 26, 8, 18, 12, 12]","[4453.6082474226805, 4531.468531468531, 4628.571428571428, 4712.727272727273, 4755.963302752293, 4890.566037735849, 5062.5]",505.0,5132.6732673267325
67,"[3410.746692344163, 4797.86911701336, 4655.55571883549, 5303.792533839935, 5905.650660273898, 4818.087165303999, 6379.018866384888]","[2334727.268031545, 2279561.461056476, 2261493.3796771336, 2297390.1612740927, 2317562.510224713, 2315993.9338034396, 2198725.6502528563]","[9, 18, 20, 13, 17, 14, 18]","[1285.0768468021815, 1309.090909090909, 1336.7715317173802, 1363.4928984744872, 1395.0484391819161, 1425.7425742574258, 1466.0633484162895]",1736.0,1493.0875576036867
68,"[3065.331516699382, 6118.110746508262, 3028.9272268797945, 3963.4417503051523, 5529.773696026177, 6285.5184386444935, 4586.360353135707]","[2292079.413368567, 2274668.8700624616, 2356519.526575195, 2292303.391602165, 2330054.1031462513, 2303278.919971928, 2239911.6318719583]","[10, 19, 8, 12, 14, 16, 14]","[1271.2113781265325, 1296.0, 1321.7746047934727, 1347.193347193347, 1375.0663129973475, 1404.1170097508125, 1446.4285714285713]",1757.0,1475.241889584519
69,"[4755.261718069787, 2707.683973833287, 3847.134721853189, 4599.177187383605, 2797.922467278213, 8025.816891499482, 4457.006314900408]","[2315076.4265660653, 2344342.1806683294, 2329278.214764804, 2301740.496730964, 2368089.8168575047, 2322396.438567198, 2247520.2080567186]","[13, 10, 11, 15, 6, 18, 13]","[1275.5905511811025, 1293.4131736526947, 1310.4145601617795, 1336.0824742268042, 1361.3445378151262, 1391.304347826087, 1444.8160535117056]",1752.0,1479.4520547945206
70,"[4197.210122211512, 3458.2037630432615, 5037.583721106336, 3929.965664736506, 4984.271485762119, 3077.1198667063245, 5642.221294096774]","[2321898.8280367963, 2323866.268753029, 2324166.962484414, 2331285.1539935856, 2305605.024468648, 2375531.622271825, 2165568.197702262]","[12, 13, 13, 12, 15, 7, 19]","[1272.459499263623, 1292.123629112662, 1317.0731707317073, 1340.2275077559461, 1367.8100263852243, 1397.3045822102426, 1433.6283185840707]",1780.0,1456.1797752808989
71,"[4086.1007396299337, 6711.889651248757, 6124.374421229188, 4504.974697597543, 8437.349899109944, 4498.659456363404, 5216.338985939541]","[2296384.7386465566, 2293748.9320127983, 2309088.81304593, 2326116.70902054, 2232182.978173958, 2327801.100537954, 2288366.088521396]","[18, 19, 18, 12, 24, 12, 13]","[1280.0, 1307.7699293642786, 1339.5348837209303, 1368.532206969377, 1398.8127361036159, 1427.3127753303966, 1472.7272727272727]",1719.0,1507.8534031413612
72,"[4076.292812260267, 4875.243296494066, 2090.351139500271, 1648.8864712163565, 7044.189078329855, 4597.617370747945, 6410.2520279502605]","[2321008.365289258, 2322583.9633866474, 2322408.3269222495, 2352041.2366342056, 2291531.4677554453, 2330976.6781600765, 2222686.9309232123]","[11, 15, 8, 8, 23, 12, 16]","[1266.8621700879764, 1285.0768468021815, 1305.793450881612, 1329.2307692307693, 1359.2029365495544, 1393.5483870967741, 1439.200444197668]",1760.0,1472.7272727272727
73,"[4505.692105674973, 5092.647262565598, 7338.926973935703, 6393.0344589059, 5587.326366500163, 5945.518554754488, 8554.744091052313]","[2296087.6237914204, 2318340.9816908715, 2293308.672727739, 2278125.8926738948, 2311896.4800965316, 2282695.40819851, 2162177.41057445]","[14, 13, 19, 19, 14, 17, 24]","[1274.3362831858408, 1296.648324162081, 1322.4489795918366, 1354.2319749216301, 1383.1376734258272, 1413.3042529989095, 1461.9289340101523]",1735.0,1493.9481268011527
74,"[3686.2083687377194, 3626.6706952936634, 4312.370278660309, 4456.636881050687, 5515.942768216067, 4959.127489120953, 5524.388838577308]","[2311028.5849762154, 2339283.641201981, 2305477.4036755026, 2318526.5544076967, 2323513.9142230344, 2291821.177682349, 2238134.3537371913]","[14, 12, 12, 13, 16, 15, 16]","[1266.8621700879764, 1296.0, 1317.7427554651754, 1341.6149068322982, 1372.1545791424035, 1399.5680345572355, 1440.0]",1766.0,1467.7236693091734
75,"[4251.914430943166, 5084.781197642413, 5960.147627479048, 5463.550566695572, 3620.788046272841, 4268.737326969652, 7311.455995676525]","[2321929.242493393, 2312248.377916702, 2297949.7591015766, 2339792.7141684927, 2349480.596749083, 2333183.453015768, 2229922.101018423]","[14, 13, 18, 14, 12, 14, 17]","[1264.3902439024391, 1290.1941264310603, 1317.7427554651754, 1343.701399688958, 1370.7033315705976, 1398.8127361036159, 1444.0111420612814]",1755.0,1476.923076923077
76,"[3907.303390742756, 4607.170272445942, 4611.578219271677, 4227.348603284302, 6190.567716244603, 5184.660049807126, 5740.6164747794]","[2326556.4245677125, 2295947.31903324, 2310047.696361299, 2310401.9904744774, 2294823.784226078, 2234659.5700676246, 2279352.0605831076]","[15, 18, 14, 13, 20, 18, 16]","[1303.8229376257545, 1333.3333333333333, 1364.2105263157894, 1389.8123324396784, 1413.3042529989095, 1445.6218627997769, 1494.809688581315]",1699.0,1525.6032960565037
77,"[5969.74289814109, 3504.7712256798477, 5147.216138927551, 3133.8272802973615, 7063.547492481791, 6087.9663486511445, 6108.308879229489]","[2306912.685904933, 2345030.7027388997, 2327412.6275108256, 2312429.727667573, 2290784.31461846, 2307833.764611728, 2180369.9188330066]","[15, 9, 14, 13, 21, 18, 18]","[1279.3682132280355, 1297.2972972972973, 1315.736040609137, 1342.3096841015017, 1375.0663129973475, 1407.1661237785017, 1456.1797752808989]",1737.0,1492.2279792746115
78,"[3853.06357877504, 3891.8798108252013, 4318.907278940634, 6965.695329379517, 4554.811682233342, 5763.765669453501, 6265.24445176868]","[2338652.109609315, 2310663.878206327, 2316888.0738163586, 2277071.3184087444, 2319387.7772934693, 2320195.736764495, 2182596.041790237]","[10, 9, 12, 21, 14, 13, 19]","[1265.625, 1286.9910625620655, 1311.0773899848255, 1340.2275077559461, 1369.9788583509514, 1401.081081081081, 1448.04469273743]",1751.0,1480.2969731581952
79,"[3223.192806953932, 3976.4108337328025, 4655.817185384062, 8040.374029174668, 6983.94155540231, 4853.071588803826, 4579.189236866998]","[2332479.537641453, 2343308.666557774, 2312758.3913164036, 2251118.1757377773, 2325450.7411027015, 2299530.565696725, 2262173.003932499]","[9, 11, 14, 25, 15, 14, 10]","[1281.899109792285, 1303.8229376257545, 1327.188940092166, 1354.2319749216301, 1386.8378812199037, 1416.3934426229507, 1457.8177727784027]",1744.0,1486.2385321100917
80,"[6594.044547383147, 5587.796145025749, 3207.778766170774, 3911.896968953043, 5040.309017056426, 7121.223323802544, 4529.999466700717]","[2274071.0802106815, 2309638.7297444823, 2320368.3260411797, 2340266.049597732, 2315921.131675071, 2296948.4646002483, 2281569.9365215003]","[21, 19, 13, 11, 13, 19, 9]","[1296.0, 1323.799795709908, 1350.0, 1377.9904306220096, 1402.5974025974026, 1424.1758241758241, 1463.579898362507]",1738.0,1491.3693901035674
81,"[4017.4005691570537, 6065.720650899371, 3688.7127972982635, 6010.272912044556, 5414.30606255542, 5334.938359227792, 8771.689196150257]","[2327683.888164194, 2302925.832223149, 2331224.682527898, 2309508.8238400714, 2306415.539908948, 2308962.307393394, 2113000.042905367]","[11, 17, 8, 16, 15, 15, 21]","[1256.4226854095978, 1280.0, 1303.8229376257545, 1327.8688524590164, 1359.916054564533, 1394.298009682625, 1443.207126948775]",1753.0,1478.6081003993154
82,"[4829.505949254853, 4411.273247923539, 5328.63671482333, 4350.577050807594, 4227.3207268129345, 4545.361876791884, 3572.0542599023934]","[2307505.1832016455, 2252119.2588115064, 2277706.563979643, 2350497.328649639, 2300885.3152985256, 2281464.4888268122, 2319151.065877614]","[13, 17, 19, 11, 12, 17, 8]","[1276.218611521418, 1299.899699097292, 1323.12404287902, 1347.8939157566303, 1378.723404255319, 1410.9961894393032, 1451.2877939529676]",1756.0,1476.0820045558087
83,"[5149.467077696021, 6299.925516242824, 3960.0866873966984, 3577.7325687925545, 5332.436145279678, 4812.037028361819, 4399.0116558209065]","[2261692.8653570027, 2310515.8429085813, 2308633.5338763683, 2346491.6182186436, 2303736.4805854447, 2348486.6620554193, 2326154.317196438]","[18, 18, 13, 10, 17, 12, 9]","[1271.2113781265325, 1296.648324162081, 1318.413021363174, 1340.9208484221417, 1370.7033315705976, 1403.3567948023822, 1440.8004446914954]",1766.0,1467.7236693091734
84,"[5254.488682750315, 4097.490499354372, 5973.998207468867, 3198.3476543864704, 4107.880630518151, 4250.811364437527, 7367.858374431002]","[2293999.280849203, 2307166.571275949, 2287924.162014228, 2317927.6487674355, 2276998.886138784, 2296598.037504537, 2249769.6996293003]","[18, 12, 17, 14, 14, 13, 17]","[1284.440039643211, 1307.1104387291982, 1328.5494618144542, 1353.5248041775458, 1383.876134543513, 1418.71921182266, 1461.9289340101523]",1741.0,1488.799540493969
85,"[4136.528830080231, 3669.469256700551, 5453.111848306759, 4827.175156376734, 4758.473172541612, 5404.636407876432, 6071.515223764472]","[2316501.690454942, 2329138.3590703164, 2327416.7282797555, 2304259.8335714857, 2312697.3788340404, 2315544.7743468275, 2200486.187674203]","[13, 12, 13, 14, 9, 16, 17]","[1282.5333993072736, 1303.8229376257545, 1326.5097236438075, 1354.9398849973863, 1380.1916932907347, 1407.930472569256, 1454.5454545454545]",1743.0,1487.091222030981
86,"[4507.896532683992, 2243.7512318191193, 3112.222999597007, 3529.675240142171, 2610.866431477771, 2724.990161386517, 4904.572880676108]","[984581.9646339278, 996929.5441303557, 992888.2447006449, 1002701.2287893099, 1018246.598980844, 1000153.7635146189, 939042.363357564]","[21, 16, 18, 14, 17, 18, 18]","[2962.285714285714, 3024.5040840140023, 3089.3921334922525, 3160.9756097560976, 3235.955056179775, 3301.9108280254777, 3392.670157068063]",749.0,3460.6141522029375
87,"[4804.177611872392, 6398.245666054676, 4983.622539700369, 5671.974172546839, 6995.476857171942, 3516.034853699924, 5706.208540134147]","[2286427.0621513776, 2285345.8524720618, 2324959.30793815, 2282140.4048441113, 2316556.831207487, 2321244.3138378034, 2260958.290784961]","[17, 17, 15, 16, 16, 12, 15]","[1276.847290640394, 1303.8229376257545, 1334.0195573854865, 1362.7760252365931, 1389.8123324396784, 1415.6198798470782, 1456.9983136593592]",1747.0,1483.6863194046937
88,"[5497.2699847594695, 7780.888221748492, 3343.643318317501, 4221.500506708875, 5040.787716264088, 8033.6175379432, 5385.043982322724]","[2322218.373919506, 2298988.5523532867, 2337830.3192008724, 2352692.261115299, 2340393.0552904783, 2310282.1073457827, 2193990.748892428]","[12, 21, 9, 9, 12, 15, 13]","[1282.5333993072736, 1304.4791142425768, 1331.9630010277492, 1357.7789418543741, 1383.876134543513, 1413.3042529989095, 1448.8541084404696]",1764.0,1469.3877551020407
89,"[3193.829314747437, 2929.3358041709203, 3065.0771201918665, 3399.612450392423, 1911.4014030721792, 2545.006727418582, 3283.425285358726]","[991860.6544709362, 996652.4044216641, 1007274.5286695488, 1003617.5565838165, 1018224.0926786833, 1010554.4802651708, 911912.3327812812]","[19, 13, 15, 17, 10, 17, 21]","[2915.6355455568055, 2979.310344827586, 3045.828437132785, 3115.3846153846152, 3192.118226600985, 3268.6002522068097, 3375.0]",751.0,3451.398135818908
90,"[1168.7695149165327, 1064.2014938484149, 810.2227222739956, 1284.507532007935, 889.4936962735336, 1633.340682534695, 1763.8375863335239]","[342271.236843866, 334075.6220028408, 327881.3451414969, 325383.9074327103, 312263.0731052605, 323326.41298389836, 308005.19087613217]","[17, 18, 14, 12, 17, 11, 16]","[9323.741007194245, 9494.505494505494, 9635.687732342007, 9744.36090225564, 9893.129770992366, 10085.603112840467, 10368.0]",246.0,10536.585365853658
91,"[5404.160652212157, 6482.713250053755, 4881.086304682866, 6111.416401121251, 3677.135970261153, 4901.0829493053125, 4626.306594114821]","[2313915.2436055844, 2298981.9627927635, 2309723.198781223, 2285460.070250308, 2341969.6182950456, 2333929.2192337653, 2215650.295294814]","[13, 21, 16, 13, 13, 11, 18]","[1274.3362831858408, 1299.899699097292, 1330.5954825462013, 1359.916054564533, 1388.3235136582753, 1420.2739726027398, 1465.2345958168457]",1738.0,1491.3693901035674
92,"[2804.256693228331, 7191.379370302056, 3537.8592282489217, 4963.186870757989, 5772.514912624557, 6357.409932733529, 5027.441773348958]","[2285184.9490240985, 2268238.7303103916, 2297769.9066178575, 2315350.321712899, 2290088.2982020085, 2270077.464724981, 2273847.126860208]","[11, 19, 12, 16, 19, 21, 12]","[1278.737049827331, 1303.1674208144796, 1326.5097236438075, 1352.112676056338, 1383.876134543513, 1418.71921182266, 1469.3877551020407]",1725.0,1502.608695652174
93,"[4254.410446707937, 2677.827057829401, 4363.442153065477, 6636.443007838258, 4714.667628425788, 5938.292957565092, 5497.487965486801]","[2324790.2764341165, 2334233.542188307, 2303586.5601327904, 2307379.335370051, 2317292.2695332775, 2272397.192477551, 2278072.036827881]","[13, 11, 15, 17, 14, 16, 13]","[1292.123629112662, 1315.0684931506848, 1338.8429752066115, 1365.6480505795573, 1389.0675241157555, 1417.167851284855, 1464.406779661017]",1734.0,1494.809688581315
94,"[4154.373733661624, 3867.239460566684, 5406.876236125326, 5838.5142080825135, 6756.479045291416, 5004.620898438058, 6477.171865730745]","[2289658.293111227, 2276125.659830817, 2327293.9887734633, 2296817.867093118, 2301973.497459958, 2342062.6873107566, 2224829.8623334095]","[16, 18, 16, 15, 22, 12, 17]","[1288.910989557434, 1315.0684931506848, 1338.1517811048013, 1365.6480505795573, 1398.8127361036159, 1436.8070953436807, 1488.799540493969]",1704.0,1521.1267605633802
95,"[6152.994235760705, 4747.415996827569, 3551.680776066281, 4932.930025786743, 4877.708194244771, 4417.862044605968, 6512.480948287692]","[2281461.5432667267, 2325888.982327186, 2302579.9832192743, 2288823.4445869075, 2291834.538762598, 2353283.425103788, 2217681.205333476]","[18, 12, 12, 19, 15, 11, 13]","[1281.899109792285, 1309.090909090909, 1333.3333333333333, 1357.7789418543741, 1386.8378812199037, 1409.4616639477977, 1448.8541084404696]",1749.0,1481.9897084048027
96,"[3280.7063458871908, 5225.453079009042, 7666.429321725689, 4385.141517619398, 6287.777083316346, 7877.670872066805, 7109.950248874054]","[2339066.2593018184, 2289785.2785573266, 2292159.944329367, 2323635.542491053, 2286896.807958889, 2248605.493143636, 2256911.9123425125]","[9, 19, 22, 15, 17, 21, 17]","[1263.157894736842, 1289.55223880597, 1321.1009174311926, 1348.595213319459, 1379.4571580627994, 1417.9431072210066, 1464.406779661017]",1737.0,1492.2279792746115
